job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality,sample_weight
348,Boston,wholesale_and_retail_trade,manager,0.0,0,private,1,0,1,1,0,0,some_college,0,Lakisha,black,f,4,1,0,1,14,1,1,1,0,0,0,high,1.1989795918367345
348,Boston,wholesale_and_retail_trade,manager,0.0,0,private,1,0,1,1,0,0,some_college,0,Matthew,white,m,4,1,0,0,18,1,0,1,0,0,0,high,0.8010204081632653
268,Boston,other_service,retail_sales,,0,unknown,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,1,8,1,0,0,0,0,0,low,0.8010204081632653
268,Boston,other_service,retail_sales,,0,unknown,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,0,0,10,1,0,1,0,1,1,high,1.1989795918367345
268,Boston,other_service,retail_sales,,0,unknown,1,0,0,,1,0,none_listed,0,Lakisha,black,f,4,1,0,1,8,0,0,0,0,0,0,low,1.1989795918367345
268,Boston,other_service,retail_sales,,0,unknown,1,0,0,,1,0,none_listed,0,Sarah,white,f,4,1,0,0,8,0,0,1,0,0,1,high,0.8010204081632653
349,Boston,other_service,retail_sales,,0,unknown,0,0,0,,0,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,1,1,0,0,1,high,0.8010204081632653
349,Boston,other_service,retail_sales,,0,unknown,0,0,0,,0,0,none_listed,0,Jamal,black,m,2,0,1,0,8,0,0,0,0,1,0,low,1.1989795918367345
349,Boston,other_service,retail_sales,,0,unknown,0,0,0,,0,0,none_listed,0,Jermaine,black,m,4,1,1,0,10,1,0,0,1,1,1,high,1.1989795918367345
349,Boston,other_service,retail_sales,,0,unknown,0,0,0,,0,0,none_listed,0,Sarah,white,f,1,0,0,0,10,0,0,0,0,1,0,low,0.8010204081632653
350,Boston,business_and_personal_service,sales_rep,0.0,1,private,0,0,0,,0,0,none_listed,0,Greg,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0.8010204081632653
350,Boston,business_and_personal_service,sales_rep,0.0,1,private,0,0,0,,0,0,none_listed,0,Jamal,black,m,4,1,0,1,6,0,0,0,0,0,0,low,1.1989795918367345
350,Boston,business_and_personal_service,sales_rep,0.0,1,private,0,0,0,,0,0,none_listed,0,Lakisha,black,f,4,1,1,1,7,1,0,1,0,0,1,high,1.1989795918367345
350,Boston,business_and_personal_service,sales_rep,0.0,1,private,0,0,0,,0,0,none_listed,0,Todd,white,m,4,1,0,1,4,1,0,1,1,0,1,high,0.8010204081632653
1138,Chicago,wholesale_and_retail_trade,secretary,0.0,1,public,1,0,0,,1,0,none_listed,0,Carrie,white,f,4,1,0,0,4,1,0,0,0,1,0,low,0.8010204081632653
1138,Chicago,wholesale_and_retail_trade,secretary,0.0,1,public,1,0,0,,1,0,none_listed,0,Lakisha,black,f,4,1,0,0,12,1,0,1,0,1,1,high,1.1989795918367345
1138,Chicago,wholesale_and_retail_trade,secretary,0.0,1,public,1,0,0,,1,0,none_listed,0,Latonya,black,f,2,0,0,0,1,1,0,0,0,1,0,low,1.1989795918367345
1138,Chicago,wholesale_and_retail_trade,secretary,0.0,1,public,1,0,0,,1,0,none_listed,1,Meredith,white,f,4,1,1,1,5,1,0,0,0,1,1,high,0.8010204081632653
1139,Chicago,finance_insurance_real_estate,supervisor,0.0,1,private,1,0,0,,0,1,none_listed,0,Anne,white,f,2,0,0,0,6,1,0,0,0,0,0,low,0.8010204081632653
1139,Chicago,finance_insurance_real_estate,supervisor,0.0,1,private,1,0,0,,0,1,none_listed,0,Carrie,white,f,3,0,0,0,7,1,1,1,0,1,1,high,0.8010204081632653
1140,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Jermaine,black,m,0,0,0,0,5,1,1,0,0,1,0,low,1.1989795918367345
1139,Chicago,finance_insurance_real_estate,supervisor,0.0,1,private,1,0,0,,0,1,none_listed,0,Keisha,black,f,2,0,0,1,6,1,0,1,0,1,1,low,1.1989795918367345
1139,Chicago,finance_insurance_real_estate,supervisor,0.0,1,private,1,0,0,,0,1,none_listed,0,Latoya,black,f,3,0,0,1,10,1,0,0,0,0,1,high,1.1989795918367345
1140,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Meredith,white,f,4,1,0,1,5,0,0,0,0,0,0,low,0.8010204081632653
1141,Chicago,transportation_communication,secretary,0.0,1,private,1,0,0,,1,0,none_listed,0,Aisha,black,f,4,1,0,0,4,1,1,0,0,1,0,low,1.1989795918367345
1141,Chicago,transportation_communication,secretary,0.0,1,private,1,0,0,,1,0,none_listed,0,Carrie,white,f,4,1,0,1,4,1,0,0,0,0,0,low,0.8010204081632653
1142,Chicago,other_service,secretary,,0,unknown,1,1,0,2,1,0,none_listed,0,Anne,white,f,4,1,0,0,6,1,0,1,0,1,1,high,0.8010204081632653
1142,Chicago,other_service,secretary,,0,unknown,1,1,0,2,1,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
1142,Chicago,other_service,secretary,,0,unknown,1,1,0,2,1,0,none_listed,0,Latoya,black,f,4,1,0,0,4,1,0,0,0,1,0,low,1.1989795918367345
1142,Chicago,other_service,secretary,,0,unknown,1,1,0,2,1,0,none_listed,0,Tamika,black,f,3,0,0,0,19,1,0,1,0,1,1,high,1.1989795918367345
1143,Chicago,wholesale_and_retail_trade,manager,0.0,0,unknown,0,0,0,,0,0,none_listed,0,Anne,white,f,3,0,0,0,7,1,0,1,0,1,1,high,0.8010204081632653
1143,Chicago,wholesale_and_retail_trade,manager,0.0,0,unknown,0,0,0,,0,0,none_listed,0,Kareem,black,m,4,1,0,0,3,1,1,0,0,0,0,low,1.1989795918367345
1143,Chicago,wholesale_and_retail_trade,manager,0.0,0,unknown,0,0,0,,0,0,none_listed,0,Meredith,white,f,4,1,0,0,5,1,1,0,0,1,0,low,0.8010204081632653
1143,Chicago,wholesale_and_retail_trade,manager,0.0,0,unknown,0,0,0,,0,0,none_listed,0,Rasheed,black,m,4,1,0,1,5,0,1,1,0,0,1,high,1.1989795918367345
1144,Chicago,business_and_personal_service,retail_sales,0.0,1,private,1,1,0,1,0,0,none_listed,0,Aisha,black,f,4,1,0,0,12,1,0,0,0,1,0,low,1.1989795918367345
1145,Chicago,wholesale_and_retail_trade,manager,0.0,0,unknown,0,0,0,,0,0,none_listed,0,Aisha,black,f,4,1,0,1,5,0,1,1,0,0,1,high,1.1989795918367345
1144,Chicago,business_and_personal_service,retail_sales,0.0,1,private,1,1,0,1,0,0,none_listed,0,Emily,white,f,3,0,0,1,4,1,0,0,0,0,0,low,0.8010204081632653
1144,Chicago,business_and_personal_service,retail_sales,0.0,1,private,1,1,0,1,0,0,none_listed,0,Latonya,black,f,3,0,0,0,12,1,0,1,0,1,1,high,1.1989795918367345
1145,Chicago,wholesale_and_retail_trade,manager,0.0,0,unknown,0,0,0,,0,0,none_listed,0,Laurie,white,f,0,0,0,0,5,1,1,1,0,1,1,high,0.8010204081632653
1144,Chicago,business_and_personal_service,retail_sales,0.0,1,private,1,1,0,1,0,0,none_listed,0,Meredith,white,f,3,0,0,1,9,1,0,1,0,1,1,high,0.8010204081632653
1146,Chicago,other_service,secretary,0.0,0,nonprofit,1,1,0,,0,1,none_listed,0,Aisha,black,f,4,1,0,1,6,1,0,0,0,1,1,high,1.1989795918367345
1146,Chicago,other_service,secretary,0.0,0,nonprofit,1,1,0,,0,1,none_listed,0,Keisha,black,f,3,0,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
1146,Chicago,other_service,secretary,0.0,0,nonprofit,1,1,0,,0,1,none_listed,0,Laurie,white,f,2,0,0,1,4,1,0,1,0,1,0,low,0.8010204081632653
1146,Chicago,other_service,secretary,0.0,0,nonprofit,1,1,0,,0,1,none_listed,0,Meredith,white,f,4,1,0,0,6,1,0,1,0,1,1,high,0.8010204081632653
1147,Chicago,business_and_personal_service,secretary,1.0,1,public,1,1,0,,1,0,none_listed,0,Aisha,black,f,4,1,0,1,5,1,0,0,0,1,0,low,1.1989795918367345
1147,Chicago,business_and_personal_service,secretary,1.0,1,public,1,1,0,,1,0,none_listed,0,Emily,white,f,3,0,0,0,6,1,1,1,0,1,1,high,0.8010204081632653
1147,Chicago,business_and_personal_service,secretary,1.0,1,public,1,1,0,,1,0,none_listed,0,Kristen,white,f,4,1,0,0,5,1,0,0,0,1,0,low,0.8010204081632653
1147,Chicago,business_and_personal_service,secretary,1.0,1,public,1,1,0,,1,0,none_listed,0,Tanisha,black,f,3,0,0,1,5,1,0,0,0,0,1,high,1.1989795918367345
1148,Chicago,wholesale_and_retail_trade,retail_sales,0.0,1,private,0,0,0,,0,0,none_listed,0,Allison,white,f,3,0,0,0,7,1,0,1,0,1,1,high,0.8010204081632653
1148,Chicago,wholesale_and_retail_trade,retail_sales,0.0,1,private,0,0,0,,0,0,none_listed,0,Ebony,black,f,4,1,0,0,4,1,1,0,0,1,0,low,1.1989795918367345
1148,Chicago,wholesale_and_retail_trade,retail_sales,0.0,1,private,0,0,0,,0,0,none_listed,0,Greg,white,m,4,1,0,0,6,0,1,0,0,0,0,low,0.8010204081632653
1148,Chicago,wholesale_and_retail_trade,retail_sales,0.0,1,private,0,0,0,,0,0,none_listed,0,Lakisha,black,f,4,1,0,0,7,0,0,1,0,0,1,high,1.1989795918367345
1149,Chicago,business_and_personal_service,secretary,0.0,1,private,1,0,0,,1,1,none_listed,0,Carrie,white,f,4,1,0,0,14,1,0,0,0,1,0,low,0.8010204081632653
1149,Chicago,business_and_personal_service,secretary,0.0,1,private,1,0,0,,1,1,none_listed,1,Ebony,black,f,4,1,0,1,11,1,1,1,0,0,1,high,1.1989795918367345
1149,Chicago,business_and_personal_service,secretary,0.0,1,private,1,0,0,,1,1,none_listed,0,Latoya,black,f,4,1,0,1,15,1,0,0,0,0,0,low,1.1989795918367345
1149,Chicago,business_and_personal_service,secretary,0.0,1,private,1,0,0,,1,1,none_listed,0,Sarah,white,f,4,1,0,1,14,1,0,1,0,1,1,high,0.8010204081632653
1150,Chicago,wholesale_and_retail_trade,secretary,,0,unknown,1,1,0,,1,1,none_listed,0,Kristen,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0.8010204081632653
1150,Chicago,wholesale_and_retail_trade,secretary,,0,unknown,1,1,0,,1,1,none_listed,0,Laurie,white,f,3,0,0,1,9,1,0,0,0,0,0,low,0.8010204081632653
1150,Chicago,wholesale_and_retail_trade,secretary,,0,unknown,1,1,0,,1,1,none_listed,0,Tamika,black,f,2,0,0,1,5,1,0,1,0,1,0,low,1.1989795918367345
1150,Chicago,wholesale_and_retail_trade,secretary,,0,unknown,1,1,0,,1,1,none_listed,0,Tanisha,black,f,4,1,1,1,7,1,0,0,0,1,1,high,1.1989795918367345
1152,Chicago,wholesale_and_retail_trade,retail_sales,0.0,1,private,0,0,0,,0,0,none_listed,0,Aisha,black,f,3,0,0,0,7,1,0,1,0,1,1,high,1.1989795918367345
1152,Chicago,wholesale_and_retail_trade,retail_sales,0.0,1,private,0,0,0,,0,0,none_listed,0,Allison,white,f,4,1,0,0,4,1,1,0,0,0,0,low,0.8010204081632653
1151,Chicago,other_service,manager,,0,unknown,1,0,0,,1,1,none_listed,0,Carrie,white,f,3,0,0,0,8,1,0,0,0,1,0,low,0.8010204081632653
1152,Chicago,wholesale_and_retail_trade,retail_sales,0.0,1,private,0,0,0,,0,0,none_listed,0,Darnell,black,m,4,1,0,0,7,0,1,0,0,0,0,low,1.1989795918367345
1152,Chicago,wholesale_and_retail_trade,retail_sales,0.0,1,private,0,0,0,,0,0,none_listed,0,Emily,white,f,4,1,0,1,7,0,0,1,0,1,1,high,0.8010204081632653
1151,Chicago,other_service,manager,,0,unknown,1,0,0,,1,1,none_listed,0,Keisha,black,f,4,1,0,0,6,1,0,0,0,1,0,low,1.1989795918367345
1151,Chicago,other_service,manager,,0,unknown,1,0,0,,1,1,none_listed,0,Laurie,white,f,3,0,0,1,9,1,0,1,0,1,1,high,0.8010204081632653
1151,Chicago,other_service,manager,,0,unknown,1,0,0,,1,1,none_listed,0,Tamika,black,f,4,1,0,1,8,1,0,0,0,0,1,high,1.1989795918367345
1153,Chicago,wholesale_and_retail_trade,manager,0.0,1,public,1,0,0,2,0,0,none_listed,0,Jay,white,m,4,1,1,1,6,0,1,1,0,0,1,high,0.8010204081632653
1153,Chicago,wholesale_and_retail_trade,manager,0.0,1,public,1,0,0,2,0,0,none_listed,0,Latonya,black,f,4,1,0,0,5,0,1,1,0,0,1,high,1.1989795918367345
1155,Chicago,transportation_communication,retail_sales,1.0,1,public,0,0,0,,0,0,none_listed,0,Aisha,black,f,3,0,0,0,7,0,0,0,0,1,0,low,1.1989795918367345
1155,Chicago,transportation_communication,retail_sales,1.0,1,public,0,0,0,,0,0,none_listed,0,Allison,white,f,4,1,0,0,6,0,0,0,0,0,0,low,0.8010204081632653
1154,Chicago,other_service,retail_sales,,1,unknown,1,0,0,some,1,1,none_listed,0,Jill,white,f,4,1,0,1,5,1,1,0,0,0,0,low,0.8010204081632653
1154,Chicago,other_service,retail_sales,,1,unknown,1,0,0,some,1,1,none_listed,0,Lakisha,black,f,4,1,0,0,3,1,1,0,0,1,0,low,1.1989795918367345
1154,Chicago,other_service,retail_sales,,1,unknown,1,0,0,some,1,1,none_listed,0,Latonya,black,f,4,1,0,0,7,1,1,0,1,1,1,high,1.1989795918367345
1154,Chicago,other_service,retail_sales,,1,unknown,1,0,0,some,1,1,none_listed,0,Laurie,white,f,3,0,0,0,4,1,0,1,0,1,1,high,0.8010204081632653
1155,Chicago,transportation_communication,retail_sales,1.0,1,public,0,0,0,,0,0,none_listed,0,Sarah,white,f,2,0,0,0,3,0,0,1,0,1,1,high,0.8010204081632653
1155,Chicago,transportation_communication,retail_sales,1.0,1,public,0,0,0,,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,3,1,1,1,0,0,1,high,1.1989795918367345
1156,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,1,8,1,0,1,0,1,1,high,0.8010204081632653
1156,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Latonya,black,f,4,1,0,1,7,1,0,0,0,0,0,low,1.1989795918367345
1156,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Meredith,white,f,0,0,0,0,5,1,0,0,0,0,0,low,0.8010204081632653
1156,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Tamika,black,f,4,1,0,1,7,1,0,1,0,0,1,high,1.1989795918367345
1157,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,some,1,0,none_listed,0,Brendan,white,m,4,1,0,1,12,1,1,1,0,0,1,high,0.8010204081632653
1157,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,some,1,0,none_listed,0,Jamal,black,m,4,1,0,1,4,1,0,0,0,0,1,high,1.1989795918367345
1157,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,some,1,0,none_listed,0,Matthew,white,m,2,0,0,0,19,1,1,0,0,1,0,low,0.8010204081632653
1157,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,some,1,0,none_listed,0,Tremayne,black,m,4,1,0,1,5,1,1,0,0,0,0,low,1.1989795918367345
1158,Chicago,business_and_personal_service,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Allison,white,f,4,1,1,1,6,0,1,1,1,1,1,high,0.8010204081632653
1158,Chicago,business_and_personal_service,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Latoya,black,f,4,1,0,0,3,1,1,0,0,1,0,low,1.1989795918367345
1158,Chicago,business_and_personal_service,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Neil,white,m,1,0,0,0,4,1,1,0,0,0,0,low,0.8010204081632653
1158,Chicago,business_and_personal_service,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Tyrone,black,m,3,0,0,1,6,1,0,1,0,0,1,high,1.1989795918367345
1159,Chicago,business_and_personal_service,manager,1.0,0,private,1,0,0,some,0,0,none_listed,0,Brendan,white,m,4,1,0,1,6,0,0,1,0,1,1,high,0.8010204081632653
1159,Chicago,business_and_personal_service,manager,1.0,0,private,1,0,0,some,0,0,none_listed,0,Ebony,black,f,4,1,0,1,4,0,1,1,1,0,1,high,1.1989795918367345
1159,Chicago,business_and_personal_service,manager,1.0,0,private,1,0,0,some,0,0,none_listed,0,Sarah,white,f,1,0,0,0,4,1,1,0,0,0,0,low,0.8010204081632653
1159,Chicago,business_and_personal_service,manager,1.0,0,private,1,0,0,some,0,0,none_listed,0,Tanisha,black,f,4,1,0,0,3,1,1,0,0,1,0,low,1.1989795918367345
1160,Chicago,business_and_personal_service,clerical,0.0,0,private,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
1161,Chicago,wholesale_and_retail_trade,manager,1.0,1,private,1,0,1,,0,0,some_college,0,Brendan,white,m,2,0,0,1,5,0,1,1,0,0,1,high,0.8010204081632653
1160,Chicago,business_and_personal_service,clerical,0.0,0,private,1,0,0,,1,0,none_listed,0,Ebony,black,f,4,1,0,1,20,1,1,1,0,0,1,high,1.1989795918367345
1161,Chicago,wholesale_and_retail_trade,manager,1.0,1,private,1,0,1,,0,0,some_college,0,Hakim,black,m,2,0,0,1,6,1,0,1,0,0,1,high,1.1989795918367345
1160,Chicago,business_and_personal_service,clerical,0.0,0,private,1,0,0,,1,0,none_listed,0,Kristen,white,f,4,1,0,1,11,1,0,1,0,0,1,high,0.8010204081632653
1160,Chicago,business_and_personal_service,clerical,0.0,0,private,1,0,0,,1,0,none_listed,0,Tamika,black,f,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
1162,Chicago,other_service,secretary,,1,unknown,1,0,0,5,1,0,none_listed,0,Carrie,white,f,4,1,0,0,6,1,0,0,0,0,0,low,0.8010204081632653
1163,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Jermaine,black,m,3,0,0,0,6,0,0,1,1,0,1,high,1.1989795918367345
1162,Chicago,other_service,secretary,,1,unknown,1,0,0,5,1,0,none_listed,0,Jill,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0.8010204081632653
1162,Chicago,other_service,secretary,,1,unknown,1,0,0,5,1,0,none_listed,0,Keisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
1162,Chicago,other_service,secretary,,1,unknown,1,0,0,5,1,0,none_listed,0,Latoya,black,f,4,1,0,1,8,1,0,1,0,1,1,high,1.1989795918367345
1163,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Matthew,white,m,4,1,0,1,4,0,1,1,0,0,1,high,0.8010204081632653
1164,Chicago,wholesale_and_retail_trade,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,1,Carrie,white,f,4,1,0,1,3,1,1,1,0,0,1,high,0.8010204081632653
1164,Chicago,wholesale_and_retail_trade,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,1,Kenya,black,f,4,1,1,1,2,0,1,1,0,1,1,high,1.1989795918367345
1166,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,0,0,0,,0,0,none_listed,0,Aisha,black,f,4,1,0,0,6,0,0,0,0,1,0,low,1.1989795918367345
1165,Chicago,other_service,secretary,,1,unknown,1,0,1,,1,0,college,0,Laurie,white,f,4,1,0,1,5,1,0,1,0,0,1,high,0.8010204081632653
1165,Chicago,other_service,secretary,,1,unknown,1,0,1,,1,0,college,0,Sarah,white,f,4,1,0,0,2,1,1,0,0,1,0,low,0.8010204081632653
1166,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,0,0,0,,0,0,none_listed,0,Sarah,white,f,4,1,1,0,6,0,1,0,0,0,0,low,0.8010204081632653
1165,Chicago,other_service,secretary,,1,unknown,1,0,1,,1,0,college,0,Tamika,black,f,4,1,0,1,3,1,0,0,0,0,0,low,1.1989795918367345
1165,Chicago,other_service,secretary,,1,unknown,1,0,1,,1,0,college,0,Tanisha,black,f,4,1,0,1,7,1,0,0,0,0,1,high,1.1989795918367345
1167,Chicago,other_service,secretary,0.0,1,private,1,0,1,some,1,0,college,0,Carrie,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0.8010204081632653
1167,Chicago,other_service,secretary,0.0,1,private,1,0,1,some,1,0,college,0,Latonya,black,f,4,1,0,1,6,1,0,1,0,0,1,high,1.1989795918367345
1167,Chicago,other_service,secretary,0.0,1,private,1,0,1,some,1,0,college,0,Laurie,white,f,4,1,0,1,14,1,0,0,0,0,0,low,0.8010204081632653
1167,Chicago,other_service,secretary,0.0,1,private,1,0,1,some,1,0,college,0,Tanisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
1168,Chicago,finance_insurance_real_estate,sales_rep,0.0,1,unknown,0,0,0,,0,0,none_listed,1,Anne,white,f,3,0,0,0,6,1,0,0,0,1,0,low,0.8010204081632653
1168,Chicago,finance_insurance_real_estate,sales_rep,0.0,1,unknown,0,0,0,,0,0,none_listed,0,Rasheed,black,m,2,0,0,0,5,0,0,0,0,0,0,low,1.1989795918367345
1169,Chicago,finance_insurance_real_estate,secretary,0.0,1,public,1,0,0,,1,0,none_listed,0,Jill,white,f,3,0,0,0,20,1,0,1,0,1,1,high,0.8010204081632653
1169,Chicago,finance_insurance_real_estate,secretary,0.0,1,public,1,0,0,,1,0,none_listed,0,Keisha,black,f,4,1,0,1,5,1,1,0,0,1,0,low,1.1989795918367345
1169,Chicago,finance_insurance_real_estate,secretary,0.0,1,public,1,0,0,,1,0,none_listed,0,Kristen,white,f,2,0,0,0,3,1,0,0,0,1,0,low,0.8010204081632653
1169,Chicago,finance_insurance_real_estate,secretary,0.0,1,public,1,0,0,,1,0,none_listed,0,Tanisha,black,f,3,0,0,1,15,1,0,0,0,0,1,high,1.1989795918367345
1170,Chicago,wholesale_and_retail_trade,clerical,0.0,0,public,1,0,0,some,0,0,none_listed,0,Allison,white,f,4,1,0,1,5,1,0,0,0,1,0,low,0.8010204081632653
1170,Chicago,wholesale_and_retail_trade,clerical,0.0,0,public,1,0,0,some,0,0,none_listed,0,Emily,white,f,4,1,0,1,5,1,1,0,0,0,1,high,0.8010204081632653
1170,Chicago,wholesale_and_retail_trade,clerical,0.0,0,public,1,0,0,some,0,0,none_listed,0,Lakisha,black,f,4,1,0,1,4,1,0,0,0,0,1,high,1.1989795918367345
1170,Chicago,wholesale_and_retail_trade,clerical,0.0,0,public,1,0,0,some,0,0,none_listed,0,Latonya,black,f,3,0,0,1,5,1,0,0,0,0,0,low,1.1989795918367345
1171,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,1,0,0,2,0,0,none_listed,0,Matthew,white,m,0,0,0,0,4,1,1,1,0,1,1,high,0.8010204081632653
1171,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,1,0,0,2,0,0,none_listed,0,Tyrone,black,m,4,1,0,1,4,0,1,1,0,0,1,high,1.1989795918367345
1172,Chicago,other_service,secretary,,0,unknown,1,0,1,,1,0,some_college,0,Kristen,white,f,2,0,0,1,3,1,0,1,0,1,0,low,0.8010204081632653
1172,Chicago,other_service,secretary,,0,unknown,1,0,1,,1,0,some_college,0,Latoya,black,f,3,0,0,1,10,1,0,0,0,0,0,low,1.1989795918367345
1172,Chicago,other_service,secretary,,0,unknown,1,0,1,,1,0,some_college,0,Laurie,white,f,3,0,0,1,5,1,0,1,0,0,1,high,0.8010204081632653
1172,Chicago,other_service,secretary,,0,unknown,1,0,1,,1,0,some_college,0,Tamika,black,f,3,0,0,1,5,1,0,0,0,0,1,high,1.1989795918367345
1174,Chicago,wholesale_and_retail_trade,manager,1.0,0,private,0,0,0,,0,0,none_listed,0,Emily,white,f,4,1,0,0,5,0,0,0,0,0,0,low,0.8010204081632653
1174,Chicago,wholesale_and_retail_trade,manager,1.0,0,private,0,0,0,,0,0,none_listed,0,Keisha,black,f,4,1,0,0,6,0,0,0,0,1,0,low,1.1989795918367345
1173,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,some,0,0,none_listed,0,Laurie,white,f,3,0,0,1,16,1,0,0,0,0,1,high,0.8010204081632653
1173,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,some,0,0,none_listed,0,Sarah,white,f,3,0,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
1173,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,some,0,0,none_listed,0,Tamika,black,f,4,1,0,0,8,1,1,1,0,1,1,high,1.1989795918367345
1173,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,some,0,0,none_listed,0,Tanisha,black,f,3,0,0,0,8,1,0,0,0,1,1,low,1.1989795918367345
1175,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,some,1,0,none_listed,0,Aisha,black,f,3,0,0,1,4,1,0,1,0,0,1,high,1.1989795918367345
1175,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,some,1,0,none_listed,0,Kristen,white,f,3,0,0,1,3,1,0,1,1,0,1,high,0.8010204081632653
1175,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,some,1,0,none_listed,0,Lakisha,black,f,3,0,0,1,4,1,0,0,0,0,0,low,1.1989795918367345
1175,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,some,1,0,none_listed,0,Laurie,white,f,2,0,0,0,5,1,0,0,0,0,0,low,0.8010204081632653
1176,Chicago,manufacturing,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Aisha,black,f,3,0,0,0,6,1,0,0,0,1,0,low,1.1989795918367345
1176,Chicago,manufacturing,secretary,0.0,0,private,1,0,0,,1,0,none_listed,1,Allison,white,f,3,0,0,1,16,1,0,0,0,0,1,high,0.8010204081632653
1176,Chicago,manufacturing,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Latoya,black,f,3,0,0,1,3,1,0,1,1,0,1,high,1.1989795918367345
1176,Chicago,manufacturing,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Laurie,white,f,4,1,0,1,6,1,0,0,0,1,0,low,0.8010204081632653
1177,Chicago,other_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Allison,white,f,4,1,0,0,11,1,0,0,0,1,0,low,0.8010204081632653
1177,Chicago,other_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,0,7,1,1,0,1,1,1,high,0.8010204081632653
1178,Chicago,transportation_communication,retail_sales,1.0,0,private,1,0,0,some,0,0,none_listed,0,Anne,white,f,4,1,0,0,6,0,1,1,0,0,1,high,0.8010204081632653
1178,Chicago,transportation_communication,retail_sales,1.0,0,private,1,0,0,some,0,0,none_listed,0,Darnell,black,m,4,1,0,1,5,1,1,1,1,0,1,high,1.1989795918367345
1177,Chicago,other_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Keisha,black,f,3,0,0,1,2,1,0,0,0,0,1,high,1.1989795918367345
1177,Chicago,other_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,0,1,4,1,0,0,0,1,0,low,1.1989795918367345
1179,Chicago,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,3,0,0,none_listed,0,Tanisha,black,f,4,1,0,0,2,1,1,1,1,0,1,high,1.1989795918367345
